Node_1_locus_tag,Node_1_gene_name_,Node_1_Uniprot_ID,Node_2_locus_tag,Node_2_gene_name,Node_2_Uniprot_ID,Node_1_orthology_group_ID,Node_2_orthology_group_ID,Source,Strain,Layer
SG0723,cydA,B5R691,SG3237,yhcB,B5REU5,288,2099,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0724,cydB,B5R692,SG0725,ybgT,B5R693,1849,3674,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0727,ybgC,B5R695,SG4078,plsB,B5R7T4,2632,1267,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0727,ybgC,B5R695,SG1926,acpP,B5RBA6,2632,883,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0727,ybgC,B5R695,SG0137,secA,B5RH72,2632,2356,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG0487,acrR,B5R601,2481,64,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG0730,tolA,B5R698,2481,4385,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG0732,pal,B5R6A0,2481,3222,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG0642,rlpA,B5R7Y6,2481,1196,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG1915,ycfM,B5RB95,2481,67,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG2921,SG2921,B5RDY8,2481,2283,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG3083,tolC,B5REE5,2481,559,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0731,tolB,B5R699,SG3280,envR,B5REY7,2481,64,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0732,pal,B5R6A0,SG0904,lolA,B5R8H9,3222,4095,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0733,ybgF,B5R6A1,SG3277,yhdJ,B5REY4,249,2370,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0734,nadA,B5R6A2,SG0608,ybdM,B5R726,3141,3654,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0734,nadA,B5R6A2,SG2625,nadB,B5RD56,3141,4163,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0950,SG0950,B5R6B3,SG0731,tolB,B5R699,1639,2481,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0950,SG0950,B5R6B3,SG2851,cysJ,B5RDS1,1639,548,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0955,ymbA,B5R6B8,SG0487,acrR,B5R601,241,64,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0955,ymbA,B5R6B8,SG4391,yjjW,B5R9U7,241,358,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0955,ymbA,B5R6B8,SG2250,yeiR,B5RC51,241,3710,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0955,ymbA,B5R6B8,SG3280,envR,B5REY7,241,64,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0957,fabA,B5R6C0,SG1270,proQ,B5R8V6,1132,2695,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0957,fabA,B5R6C0,SG3527,trxA,B5RFS2,1132,3171,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0959,ycbG,B5R6C2,SG0776,uvrB,B5R765,2375,1831,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0959,ycbG,B5R6C2,SG2617,era,B5RD48,2375,227,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0959,ycbG,B5R6C2,SG2921,SG2921,B5RDY8,2375,2283,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0959,ycbG,B5R6C2,SG3973,crp,B5RGZ0,2375,2484,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0960,ompA,B5R6C3,SG0732,pal,B5R6A0,859,3222,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0962,yccR,B5R6C5,SG1900,SG1900,B5RB81,852,2636,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0965,helD,B5R6C8,SG3508,cyaA,B5RFQ3,2731,331,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0967,yccT,B5R6D0,SG1673,slyB,B5RAL4,316,2228,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0973,yccX,B5R6D6,SG1301,minE,B5R8Y5,1255,1324,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0974,yccK,B5R6D7,SG0776,uvrB,B5R765,2312,1831,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0974,yccK,B5R6D7,SG1887,mnmA,B5RB68,2312,1667,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0998,SG0998,B5R6G0,SG2599,yfhA,B5RD31,2711,2537,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1000,yccD,B5R6G2,SG1001,cbpA,B5R6G3,2431,2080,Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1013,putP,B5R6H4,SG2304,ubiG,B5RCA1,604,1095,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1013,putP,B5R6H4,SG3342,yneB,B5RF93,604,1405,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1350,narL,B5R6I9,SG2510,narQ,B5RCV0,265,4131,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1353,narG,B5R6J2,SG0947,pepN,B5R8M2,65,3822,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1354,narH,B5R6J3,SG1353,narG,B5R6J2,3872,65,Lit_Ecoli_IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1354,narH,B5R6J3,SG1356,narI,B5R6J5,3872,1321,Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1354,narH,B5R6J3,SG0947,pepN,B5R8M2,3872,3822,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1355,narJ,B5R6J4,SG1353,narG,B5R6J2,3138,65,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1356,narI,B5R6J5,SG1353,narG,B5R6J2,1321,65,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1363,hnr,B5R6K0,SG0395,yaiB,B5R5X4,3072,3424,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1365,hns,B5R6K2,SG0483,hha,B5R5Z7,4137,2598,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1365,hns,B5R6K2,SG0444,thiJ,B5R6T4,4137,1011,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1365,hns,B5R6K2,SG1280,cspC,B5R8W5,4137,2817,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1365,hns,B5R6K2,SG1657,ydgT,B5RAJ8,4137,1437,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1366,tdk,B5R6K3,SG3527,trxA,B5RFS2,72,3171,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1367,adhE,B5R6K4,SG0444,thiJ,B5R6T4,205,1011,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1367,adhE,B5R6K4,SG3589,yidC,B5RFY3,205,3987,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1367,adhE,B5R6K4,SG3593,dnaA,B5RFY7,205,195,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1369,oppA,B5R6K6,SG3498,uvrD,B5RFP5,922,1959,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1378,tonB,B5R6L4,SG0589,fepA,B5R707,1820,70,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1378,tonB,B5R6L4,SG1740,lpp,B5RAT0,1820,2977,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1378,tonB,B5R6L4,SG3055,exbD,B5REB7,1820,3311,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1378,tonB,B5R6L4,SG3056,exbB,B5REB8,1820,1712,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1378,tonB,B5R6L4,SG3286,btuB,B5REZ2,1820,3964,Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1386,yciF,B5R6M2,SG0776,uvrB,B5R765,733,1831,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1389,trpB,B5R6M5,SG1388,trpA,B5R6M4,955,2089,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1390,trpC,B5R6M6,SG2304,ubiG,B5RCA1,1560,1095,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1390,trpC,B5R6M6,SG3672,rmbA,B5RG62,1560,48,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1390,trpC,B5R6M6,SG0081,fixX,B5RGB1,1560,2000,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1392,trpE,B5R6M8,SG0772,bioB,B5R761,1668,1192,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1395,yciL,B5R6N1,SG0951,rlmL,B5R6B4,2408,3219,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1395,yciL,B5R6N1,SG3992,rpsG,B5RH08,2408,1032,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG1400,topA,B5R6N6,SG0652,leuS,B5R7Z6,420,1322,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0408,sbcD,B5R6P8,SG0430,thiL,B5R6S0,2414,1729,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0408,sbcD,B5R6P8,SG0097,rluA,B5RGC7,2414,2054,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0410,phoR,B5R6Q0,SG0409,phoB,B5R6P9,3585,197,Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0419,secD,B5R6Q9,SG1779,pheT,B5RAW8,3293,1404,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0426,nrdR,B5R6R6,SG1361,ychJ,B5R6J8,813,3690,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0426,nrdR,B5R6R6,SG4132,phnO,B5R952,813,1360,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0426,nrdR,B5R6R6,SG3527,trxA,B5RFS2,813,3171,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0427,ribD,B5R6R7,SG2662,smpA,B5RD93,1855,2338,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0429,nusB,B5R6R9,SG3998,rpsJ,B5RH14,895,1695,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0430,thiL,B5R6S0,SG0322,yafJ,B5R5Q8,1729,328,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0434,ispA,B5R6S4,SG1169,purT,B5R8F4,277,3737,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0719,sucA,B5R687,1011,1016,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG1402,acnA,B5R6N8,1011,2511,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3923,malT,B5R7J9,1011,1035,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0652,leuS,B5R7Z6,1011,1322,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0947,pepN,B5R8M2,1011,3822,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG4173,groEL,B5R991,1011,1880,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG1434,tpx,B5RA00,1011,1283,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG1557,fdnG,B5RAB0,1011,3201,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG1784,thrS,B5RAX3,1011,2445,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG1798,katE,B5RAY6,1011,464,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG2352,nuoG,B5RCE8,1011,3846,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG2963,fba,B5RE29,1011,2292,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3193,rpmA,B5REQ1,1011,27,IntAct_Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0012,dnaK,B5RF08,1011,2512,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0013,dnaJ,B5RF09,1011,1436,IntAct_Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3387,fdoG,B5RFD5,1011,3201,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3456,rplJ,B5RFK3,1011,2175,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0089,folA,B5RGB9,1011,1801,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3703,rpmB,B5RGF0,1011,790,IntAct_Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3991,rpsL,B5RH07,1011,2035,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG3998,rpsJ,B5RH14,1011,1695,IntAct_Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG4005,rpsC,B5RH21,1011,3754,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG4014,rplF,B5RH30,1011,454,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG4021,rpsK,B5RH38,1011,1517,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0137,secA,B5RH72,1011,2356,Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0444,thiJ,B5R6T4,SG0154,aceE,B5RH90,1011,2895,IntAct_Biogrid,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0445,apbA,B5R6T5,SG0731,tolB,B5R699,2324,2481,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0446,yajQ,B5R6T6,SG3527,trxA,B5RFS2,153,3171,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0452,cyoC,B5R6U2,SG0453,cyoB,B5R6U3,899,886,Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0452,cyoC,B5R6U2,SG0454,cyoA,B5R6U4,899,43,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0454,cyoA,B5R6U4,SG0451,cyoD,B5R6U1,43,1172,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0454,cyoA,B5R6U4,SG0453,cyoB,B5R6U3,43,886,IntAct_Interactome3d,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0456,yajG,B5R6U6,SG3857,SG3857,B5RGU6,3263,1265,IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0457,bolA,B5R6U7,SG2463,ptsH,B5RCQ3,2567,561,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
SG0457,bolA,B5R6U7,SG2613,yfhL,B5RD44,2567,1937,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Gallinarum_287_91,PPI
