Node_1_locus_tag,Node_1_gene_name_,Node_1_Uniprot_ID,Node_2_locus_tag,Node_2_gene_name,Node_2_Uniprot_ID,Node_1_orthology_group_ID,Node_2_orthology_group_ID,Source,Strain,Layer
SC4212,yjeK,Q57GP4,SC1966,fliT,Q57N39,2668,3288,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4212,yjeK,Q57GP4,SC1965,fliS,Q57N40,2668,796,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4212,yjeK,Q57GP4,SC1960,fliA,Q57N45,2668,678,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4212,yjeK,Q57GP4,SC1925,cheR,Q57N80,2668,692,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4212,yjeK,Q57GP4,SC1645,nifJ,Q57P10,2668,3295,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4211,yjeJ,Q57GP5,SC2236,yejG,Q57MB9,482,3746,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC4208,groES,Q57GP8,1880,1967,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC4108,malE,Q57GZ8,1880,189,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC3297,mdh,Q57JA9,1880,109,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC3197,gatY,Q57JK9,1880,1879,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC2782,hycE,Q57KS4,1880,126,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC2683,grpE,Q57L23,1880,2344,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC1366,aroH,Q57PT9,1880,3673,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC0645,ybdQ,Q57RW0,1880,466,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4209,groEL,Q57GP7,SC0314,dinP,Q57SU1,1880,1616,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4208,groES,Q57GP8,SC4108,malE,Q57GZ8,1967,189,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4207,yjeH,Q57GP9,SC1002,stf,Q57QV3,289,2894,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4182,dcuS,Q57GS4,SC4181,dcuR,Q57GS5,4162,4086,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4182,dcuS,Q57GS4,SC0655,dpiB,Q57RV0,4162,2161,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4182,dcuS,Q57GS4,SC0047,citA,Q57TK8,4162,2161,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4181,dcuR,Q57GS5,SC2952,lysA,Q57KA4,4086,2791,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4176,melR,Q57GT0,SC3788,mioC,Q57HW8,1492,2103,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4176,melR,Q57GT0,SC0714,fldA,Q57RP1,1492,564,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4172,yjdB,Q57GT4,SC2426,zipA,Q57LT0,261,1784,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4144,soxS,Q57GW2,SC4281,ytfK,Q57GH5,451,2696,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4142,yjcB,Q57GW4,SC1842,proQ,Q57NG3,3545,2695,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4134,ssb,Q57GX2,SC4332,holC,Q57GC4,1835,156,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4134,ssb,Q57GX2,SC2652,ung,Q57L54,1835,3638,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4134,ssb,Q57GX2,SC0231,dnaE,Q57T24,1835,587,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4125,dnaB,Q57GY1,SC1487,tus,Q57PG8,1004,1543,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4116,lexA,Q57GZ0,SC3939,rhaR,Q57HG7,2732,1476,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4116,lexA,Q57GZ0,SC3938,rhaS,Q57HG8,2732,3396,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4114,plsB,Q57GZ2,SC1144,acpP,Q57QG1,1267,883,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4108,malE,Q57GZ8,SC0013,dnaJ,Q57TP2,189,1436,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4107,malF,Q57GZ9,SC4108,malE,Q57GZ8,389,189,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4106,malG,Q57H00,SC4108,malE,Q57GZ8,876,189,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4106,malG,Q57H00,SC4107,malF,Q57GZ9,876,389,Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC3170,ygjR,Q57JN6,3882,3259,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC2269,ada,Q57M87,3882,2884,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC2184,pbpG,Q57MH1,3882,3345,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC1794,ycgO,Q57NL1,3882,2961,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC1189,icdA,Q57QB6,3882,158,Lit_Ecoli_IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4064,aceK,Q57H42,SC0792,bioB,Q57RG3,3882,1192,Lit_Ecoli_IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4051,hupA,Q57H55,SC1831,cspC,Q57NH4,2117,2817,IntAct,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
SC4051,hupA,Q57H55,SC0493,hupB,Q57SB2,2117,2776,IntAct_Interactome3d,Salmonella_enterica_serovar_Choleraesuis_SC-B67,PPI
